"site","scientificName","is_fish","iucn_category","bold_sequences"
"Ningaloo Coast","Arachnoides tenuis",FALSE,,
"Ningaloo Coast","Araeosoma owstoni",FALSE,,
"Ningaloo Coast","Arca avellana",FALSE,,
"Ningaloo Coast","Arca ventricosa",FALSE,,
"Ningaloo Coast","Arcania cornuta",FALSE,,
"Ningaloo Coast","Arcania elongata",FALSE,,
"Ningaloo Coast","Arcania gracilis",FALSE,,
"Ningaloo Coast","Arcania muricata",FALSE,,
"Ningaloo Coast","Arcania septemspinosa",FALSE,,
"Ningaloo Coast","Archaster angulatus",FALSE,,
"Ningaloo Coast","Arenaria interpres",FALSE,,
"Ningaloo Coast","Arete indicus",FALSE,,
"Ningaloo Coast","Argyrops spinifer",TRUE,,1
"Ningaloo Coast","Arichlidon hanneloreae",FALSE,,
"Ningaloo Coast","Aristeus virilis",FALSE,,
"Ningaloo Coast","Arnoglossus aspilos",TRUE,,1
"Ningaloo Coast","Arothron caeruleopunctatus",TRUE,,
"Ningaloo Coast","Arothron hispidus",TRUE,,10
"Ningaloo Coast","Arothron manilensis",TRUE,,10
"Ningaloo Coast","Arothron reticularis",TRUE,,1
"Ningaloo Coast","Arothron stellatus",TRUE,,1
"Ningaloo Coast","Arthropoma cecilii",FALSE,,
"Ningaloo Coast","Ascalista polita",FALSE,,
"Ningaloo Coast","Ascorhynchus minutus",FALSE,,
"Ningaloo Coast","Ashtoret lunaris",FALSE,,
"Ningaloo Coast","Aspidontus dussumieri",TRUE,,1
"Ningaloo Coast","Aspidontus taeniatus",TRUE,,1
"Ningaloo Coast","Aspidosiphon (Paraspidosiphon) steenstrupii",FALSE,,
"Ningaloo Coast","Assiculus punctatus",TRUE,,
"Ningaloo Coast","Astele stenomphala",FALSE,,
"Ningaloo Coast","Asteracmea axiaerata",FALSE,,
"Ningaloo Coast","Asterodiscides macroplax",FALSE,,
"Ningaloo Coast","Asterodiscides soleae",FALSE,,
"Ningaloo Coast","Asteronotus cespitosus",FALSE,,
"Ningaloo Coast","Asterropteryx semipunctata",TRUE,,2
"Ningaloo Coast","Asthenosoma varium",FALSE,,
"Ningaloo Coast","Astraeosmilia maxima",FALSE,,
"Ningaloo Coast","Astralium calcar",FALSE,,
"Ningaloo Coast","Astralium pileolum",FALSE,,
"Ningaloo Coast","Astralium rotularium",FALSE,,
"Ningaloo Coast","Astrea annuligera",FALSE,,
"Ningaloo Coast","Astrea curta",FALSE,,
"Ningaloo Coast","Astreopora myriophthalma",FALSE,,
"Ningaloo Coast","Astreopora ocellata",FALSE,,
"Ningaloo Coast","Astroboa nigrofurcata",FALSE,,
"Ningaloo Coast","Astroboa nuda",FALSE,,
"Ningaloo Coast","Astrobrachion adhaerens",FALSE,,
"Ningaloo Coast","Astrocladus exiguus",FALSE,,
"Ningaloo Coast","Astropecten monacanthus",FALSE,,
"Ningaloo Coast","Astropecten polyacanthus",FALSE,,
"Ningaloo Coast","Astropecten sumbawanus",FALSE,,
"Ningaloo Coast","Astropecten triseriatus",FALSE,,
"Ningaloo Coast","Astropecten vappa",FALSE,,
"Ningaloo Coast","Astropecten velitaris",FALSE,,
"Ningaloo Coast","Asymmetron lucayanum",FALSE,,
"Ningaloo Coast","Atactodea striata",FALSE,,
"Ningaloo Coast","Ataxocerithium serotinum",FALSE,,
"Ningaloo Coast","Atergatis floridus",FALSE,,
"Ningaloo Coast","Atergatopsis alcocki",FALSE,,
"Ningaloo Coast","Athanas areteformis",FALSE,,
"Ningaloo Coast","Atherinomorus lacunosus",TRUE,,1
"Ningaloo Coast","Atherinomorus vaigiensis",TRUE,,1
"Ningaloo Coast","Atrina vexillum",FALSE,,
"Ningaloo Coast","Atule mate",TRUE,,11
"Ningaloo Coast","Atys naucum",FALSE,,
"Ningaloo Coast","Aulostomus chinensis",TRUE,,11
"Ningaloo Coast","Australorchestia occidentalis",FALSE,,
"Ningaloo Coast","Austrocochlea rudis",FALSE,,
"Ningaloo Coast","Austrocochlea zeus",FALSE,,
"Ningaloo Coast","Austrolittorina unifasciata",FALSE,,
"Ningaloo Coast","Austruca mjoebergi",FALSE,,
"Ningaloo Coast","Axiogynodiastylis rochfordi",FALSE,,
"Ningaloo Coast","Axos cliftoni",FALSE,,
"Ningaloo Coast","Axos flabelliformis",FALSE,,
"Ningaloo Coast","Babella mariellaeformis",FALSE,,
"Ningaloo Coast","Bacteriastrum delicatulum",FALSE,,
"Ningaloo Coast","Badepigrus protractus",FALSE,,
"Ningaloo Coast","Badepigrus pupoideus",FALSE,,
"Ningaloo Coast","Bairdoppilata geelongensis",FALSE,,
"Ningaloo Coast","Balanophyllia (Balanophyllia) cornu",FALSE,,
"Ningaloo Coast","Balistoides viridescens",TRUE,,1
"Ningaloo Coast","Bamarooka anomala",FALSE,,
"Ningaloo Coast","Banjos banjos",TRUE,,11
"Ningaloo Coast","Barbatia amygdalumtostum",FALSE,,
"Ningaloo Coast","Barbatia parva",FALSE,,
"Ningaloo Coast","Barbatia trapezina",FALSE,,
"Ningaloo Coast","Basterotia angulata",FALSE,,
"Ningaloo Coast","Bathyaploactis curtisensis",TRUE,,
"Ningaloo Coast","Bathycongrus odontostomus",TRUE,,1
"Ningaloo Coast","Bathygobius cocosensis",TRUE,,1
"Ningaloo Coast","Bathygobius cyclopterus",TRUE,,
"Ningaloo Coast","Bathygobius fuscus",TRUE,,1
"Ningaloo Coast","Bathygobius laddi",TRUE,,1
"Ningaloo Coast","Bathyuroconger parvibranchialis",TRUE,,1
"Ningaloo Coast","Batrachomoeus occidentalis",TRUE,,1
"Ningaloo Coast","Batrachomoeus trispinosus",TRUE,,1
"Ningaloo Coast","Beania cookae",FALSE,,
"Ningaloo Coast","Beania klugei",FALSE,,
"Ningaloo Coast","Beania lagenula",FALSE,,
"Ningaloo Coast","Belonepterygion fasciolatum",TRUE,,1
"Ningaloo Coast","Bembrops curvatura",TRUE,,1
"Ningaloo Coast","Bembrops filiferus",TRUE,,1
"Ningaloo Coast","Bemlos ephippium",FALSE,,
"Ningaloo Coast","Bemlos quadrimanus",FALSE,,
"Ningaloo Coast","Berthellina citrina",FALSE,,
"Ningaloo Coast","Bestiolina similis",FALSE,,
"Ningaloo Coast","Bhawania amboinensis",FALSE,,
"Ningaloo Coast","Birubius jirrandus",FALSE,,
"Ningaloo Coast","Bispira manicata",FALSE,,
"Ningaloo Coast","Bispira porifera",FALSE,,
"Ningaloo Coast","Bistolida hirundo",FALSE,,
"Ningaloo Coast","Bistolida kieneri",FALSE,,
"Ningaloo Coast","Bistolida stolida",FALSE,,
"Ningaloo Coast","Bittium elegantissimum",FALSE,,
"Ningaloo Coast","Bittium glareosum",FALSE,,
"Ningaloo Coast","Bivesicula claviformis",FALSE,,
"Ningaloo Coast","Blenniella chrysospilos",TRUE,,1
"Ningaloo Coast","Blennodesmus scapularis",TRUE,,
"Ningaloo Coast","Bodianus axillaris",TRUE,,4
"Ningaloo Coast","Bodianus bilunulatus",TRUE,,3
"Ningaloo Coast","Bodianus perditio",TRUE,,1
"Ningaloo Coast","Bodianus solatus",TRUE,,1
"Ningaloo Coast","Bohadschia argus",FALSE,,
"Ningaloo Coast","Bolma millegranosa",FALSE,,
"Ningaloo Coast","Brachidontes erosus",FALSE,,
"Ningaloo Coast","Brachidontes ustulatus",FALSE,,
"Ningaloo Coast","Branchiostoma belcheri",FALSE,,
"Ningaloo Coast","Branchiosyllis australis",FALSE,,
"Ningaloo Coast","Branchiosyllis cirropunctata",FALSE,,
"Ningaloo Coast","Branchiosyllis exilis",FALSE,,
"Ningaloo Coast","Branchiosyllis maculata",FALSE,,
"Ningaloo Coast","Branchiosyllis verruculosa",FALSE,,
"Ningaloo Coast","Brania furcelligera",FALSE,,
"Ningaloo Coast","Bregmaceros japonicus",TRUE,,1
"Ningaloo Coast","Breviturma dentata",FALSE,,
"Ningaloo Coast","Breviturma doederleini",FALSE,,
"Ningaloo Coast","Breviturma pica",FALSE,,
"Ningaloo Coast","Breviturma pusilla",FALSE,,
"Ningaloo Coast","Breynia desorii",FALSE,,
"Ningaloo Coast","Brissopsis luzonica",FALSE,,
"Ningaloo Coast","Brissus latecarinatus",FALSE,,
"Ningaloo Coast","Brosmophyciops pautzkei",TRUE,,1
"Ningaloo Coast","Bryaninops loki",TRUE,,
"Ningaloo Coast","Bufonaria rana",FALSE,,
"Ningaloo Coast","Bulbonaricus brauni",TRUE,,
"Ningaloo Coast","Bulla ampulla",FALSE,,
"Ningaloo Coast","Bunburia prima",FALSE,,
"Ningaloo Coast","Bunderanthura bundera",FALSE,,
"Ningaloo Coast","Bursa bufonia",FALSE,,
"Ningaloo Coast","Bursa rosa",FALSE,,
"Ningaloo Coast","Cacozeliana granarium",FALSE,,
"Ningaloo Coast","Cacozeliana icarus",FALSE,,
"Ningaloo Coast","Caducifer decapitatus",FALSE,,
"Ningaloo Coast","Caducifer truncatus",FALSE,,
"Ningaloo Coast","Cadulus vincentianus",FALSE,,
"Ningaloo Coast","Caecum succineum",FALSE,,
"Ningaloo Coast","Caenopedina mirabilis",FALSE,,
"Ningaloo Coast","Caesio caerulaurea",TRUE,,1
"Ningaloo Coast","Caesio cuning",TRUE,,11
"Ningaloo Coast","Caesio teres",TRUE,,
"Ningaloo Coast","Calanoides carinatus",FALSE,,
"Ningaloo Coast","Calanopia aurivilli",FALSE,,
"Ningaloo Coast","Calanopia elliptica",FALSE,,
"Ningaloo Coast","Calappa calappa",FALSE,,
"Ningaloo Coast","Calappa gallus",FALSE,,
"Ningaloo Coast","Calappa hepatica",FALSE,,
"Ningaloo Coast","Calappa lophos",FALSE,,
"Ningaloo Coast","Calappa philargius",FALSE,,
"Ningaloo Coast","Calappa pustulosa",FALSE,,
"Ningaloo Coast","Calappa woodmasoni",FALSE,,
"Ningaloo Coast","Calcinus latens",FALSE,,
"Ningaloo Coast","Calcinus lineapropodus",FALSE,,
"Ningaloo Coast","Calcinus pulcher",FALSE,,
"Ningaloo Coast","Calcinus vachoni",FALSE,,
"Ningaloo Coast","Calidris alba",FALSE,,
"Ningaloo Coast","Calidris ruficollis",FALSE,,
"Ningaloo Coast","Callechelys marmorata",TRUE,,1
"Ningaloo Coast","Callionymus australis",TRUE,,1
"Ningaloo Coast","Callionymus enneactis",TRUE,,11
"Ningaloo Coast","Callionymus leucobranchialis",TRUE,,1
"Ningaloo Coast","Callionymus sublaevis",TRUE,,
"Ningaloo Coast","Callipallene novaezealandiae",FALSE,,
"Ningaloo Coast","Callista impar",FALSE,,
"Ningaloo Coast","Callista phasianella",FALSE,,
"Ningaloo Coast","Callista planatella",FALSE,,
"Ningaloo Coast","Callitetrarhynchus gracilis",FALSE,,
"Ningaloo Coast","Callogobius sclateri",TRUE,,1
"Ningaloo Coast","Calloplesiops altivelis",TRUE,,1
"Ningaloo Coast","Callorhinchus milii",TRUE,,11
"Ningaloo Coast","Calocalanus contractus",FALSE,,
"Ningaloo Coast","Calocalanus pavo",FALSE,,
"Ningaloo Coast","Calocalanus plumulosus",FALSE,,
"Ningaloo Coast","Calocalanus styliremis",FALSE,,
"Ningaloo Coast","Calocalanus tenuis",FALSE,,
"Ningaloo Coast","Calotomus carolinus",TRUE,,1
"Ningaloo Coast","Calotomus spinidens",TRUE,,1
"Ningaloo Coast","Calthalotia strigata",FALSE,,
"Ningaloo Coast","Calvactaea tumida",FALSE,,
"Ningaloo Coast","Calyptotheca australis",FALSE,,
"Ningaloo Coast","Calyptotheca inclusa",FALSE,,
"Ningaloo Coast","Calyptotheca triangulata",FALSE,,
"Ningaloo Coast","Calyptotheca wasinensis",FALSE,,
"Ningaloo Coast","Camatopsis rubida",FALSE,,
"Ningaloo Coast","Camposcia retusa",FALSE,,
"Ningaloo Coast","Campylaspis edenensis",FALSE,,
"Ningaloo Coast","Campylaspis latidactyla",FALSE,,
"Ningaloo Coast","Campylaspis minor",FALSE,,
"Ningaloo Coast","Canarium mutabile",FALSE,,
"Ningaloo Coast","Canarium urceus",FALSE,,
"Ningaloo Coast","Cancricepon castroi",FALSE,,
"Ningaloo Coast","Cancricepon xanthi",FALSE,,
"Ningaloo Coast","Candacia bradyi",FALSE,,
"Ningaloo Coast","Candacia discaudata",FALSE,,
"Ningaloo Coast","Candacia truncata",FALSE,,
"Ningaloo Coast","Cantellius pallidus",FALSE,,
"Ningaloo Coast","Cantellius secundus",FALSE,,
"Ningaloo Coast","Cantellius septimus",FALSE,,
"Ningaloo Coast","Cantharus erythrostoma",FALSE,,
"Ningaloo Coast","Cantherhines dumerilii",TRUE,,1
"Ningaloo Coast","Cantherhines fronticinctus",TRUE,,1
"Ningaloo Coast","Cantherhines pardalis",TRUE,,11
"Ningaloo Coast","Canthigaster axiologus",TRUE,,1
"Ningaloo Coast","Canthigaster coronata",TRUE,,11
"Ningaloo Coast","Canthigaster janthinoptera",TRUE,,2
"Ningaloo Coast","Canthigaster rivulata",TRUE,,11
"Ningaloo Coast","Canthocalanus pauper",FALSE,,
"Ningaloo Coast","Caprella danilevskii",FALSE,,
"Ningaloo Coast","Caprella penantis",FALSE,,
"Ningaloo Coast","Caracanthus unipinna",TRUE,,2
"Ningaloo Coast","Carangoides armatus",TRUE,,12
"Ningaloo Coast","Carangoides chrysophrys",TRUE,,1
"Ningaloo Coast","Carangoides coeruleopinnatus",TRUE,,2
"Ningaloo Coast","Carangoides equula",TRUE,,11
"Ningaloo Coast","Carangoides ferdau",TRUE,,1
"Ningaloo Coast","Carangoides fulvoguttatus",TRUE,,1
"Ningaloo Coast","Carangoides gymnostethus",TRUE,,1
"Ningaloo Coast","Carangoides hedlandensis",TRUE,,1
"Ningaloo Coast","Carangoides orthogrammus",TRUE,,1
"Ningaloo Coast","Caranx ignobilis",TRUE,,11
"Ningaloo Coast","Caranx papuensis",TRUE,,1
"Ningaloo Coast","Carcharhinus albimarginatus",TRUE,"VU",1
"Ningaloo Coast","Carcharhinus amblyrhynchoides",TRUE,"VU",11
"Ningaloo Coast","Carcharhinus amblyrhynchos",TRUE,"EN",1
"Ningaloo Coast","Carcharhinus amboinensis",TRUE,"VU",11
"Ningaloo Coast","Carcharhinus brachyurus",TRUE,"VU",1
"Ningaloo Coast","Carcharhinus cautus",TRUE,,1
"Ningaloo Coast","Carcharhinus limbatus",TRUE,"VU",2
"Ningaloo Coast","Carcharhinus melanopterus",TRUE,"VU",11
"Ningaloo Coast","Carcharhinus obscurus",TRUE,"EN",11
"Ningaloo Coast","Carcharhinus plumbeus",TRUE,"EN",11
"Ningaloo Coast","Carcharhinus sorrah",TRUE,,11
"Ningaloo Coast","Carcharias taurus",TRUE,"CR",11
"Ningaloo Coast","Carcharodon carcharias",TRUE,"VU",11
"Ningaloo Coast","Cardiolucina australopilula",FALSE,,
"Ningaloo Coast","Cardiolucina pisiformis",FALSE,,
"Ningaloo Coast","Cardita aviculina",FALSE,,
"Ningaloo Coast","Cardita variegata",FALSE,,
"Ningaloo Coast","Caretta caretta",FALSE,"VU",
"Ningaloo Coast","Carpilius convexus",FALSE,,
"Ningaloo Coast","Caryophyllia (Acanthocyathus) decamera",FALSE,,
"Ningaloo Coast","Caryophyllia (Acanthocyathus) grayi",FALSE,,
"Ningaloo Coast","Caryophyllia (Acanthocyathus) unicristata",FALSE,,
"Ningaloo Coast","Caryophyllia (Caryophyllia) grandis",FALSE,,
"Ningaloo Coast","Caryophyllia (Caryophyllia) transversalis",FALSE,,
"Ningaloo Coast","Catalaphyllia jardinei",FALSE,"VU",
"Ningaloo Coast","Caulospongia amplexa",FALSE,,
"Ningaloo Coast","Caulospongia pennatula",FALSE,,
"Ningaloo Coast","Caulospongia plicata",FALSE,,
"Ningaloo Coast","Cellana radiata",FALSE,,
"Ningaloo Coast","Celleporaria pilaefera",FALSE,,
"Ningaloo Coast","Cenometra bella",FALSE,,
"Ningaloo Coast","Centriscus cristatus",TRUE,,1
"Ningaloo Coast","Centriscus scutatus",TRUE,,1
"Ningaloo Coast","Centroberyx australis",TRUE,,1
"Ningaloo Coast","Centrocardita rosulenta",FALSE,,
"Ningaloo Coast","Centrogenys vaigiensis",TRUE,,1
"Ningaloo Coast","Centrolophus niger",TRUE,,1
"Ningaloo Coast","Centropages elongatus",FALSE,,
"Ningaloo Coast","Centropages furcatus",FALSE,,
"Ningaloo Coast","Centropyge eibli",TRUE,,11
"Ningaloo Coast","Centropyge tibicen",TRUE,,2
"Ningaloo Coast","Cephalopholis argus",TRUE,,11
"Ningaloo Coast","Cephalopholis boenak",TRUE,,12
"Ningaloo Coast","Cephalopholis miniata",TRUE,,1
"Ningaloo Coast","Cephalopholis sonnerati",TRUE,,11
"Ningaloo Coast","Cephalopholis spiloparaea",TRUE,,1
"Ningaloo Coast","Cepola australis",TRUE,,
"Ningaloo Coast","Cerapus bundegi",FALSE,,
"Ningaloo Coast","Ceratonereis (Ceratonereis) longiceratophora",FALSE,,
"Ningaloo Coast","Ceratonereis (Ceratonereis) perkinsi",FALSE,,
"Ningaloo Coast","Cercamia eremia",TRUE,,1
"Ningaloo Coast","Cercodemas anceps",FALSE,,
"Ningaloo Coast","Cerithium atromarginatum",FALSE,,
"Ningaloo Coast","Cerithium columna",FALSE,,
"Ningaloo Coast","Cerithium echinatum",FALSE,,
"Ningaloo Coast","Cerithium egenum",FALSE,,
"Ningaloo Coast","Cerithium nesioticum",FALSE,,
"Ningaloo Coast","Cerithium novaehollandiae",FALSE,,
"Ningaloo Coast","Cerithium rostratum",FALSE,,
"Ningaloo Coast","Cerithium tenellum",FALSE,,
"Ningaloo Coast","Cerithium traillii",FALSE,,
"Ningaloo Coast","Cerithium zebrum",FALSE,,
"Ningaloo Coast","Cerithium zonatum",FALSE,,
"Ningaloo Coast","Cetopirus complanatus",FALSE,,
"Ningaloo Coast","Chaetoceros affinis",FALSE,,
"Ningaloo Coast","Chaetoceros atlanticus",FALSE,,
"Ningaloo Coast","Chaetoceros coarctatus",FALSE,,
"Ningaloo Coast","Chaetoceros compressus",FALSE,,
"Ningaloo Coast","Chaetoceros dadayi",FALSE,,
"Ningaloo Coast","Chaetoceros decipiens",FALSE,,
"Ningaloo Coast","Chaetoceros didymus",FALSE,,
"Ningaloo Coast","Chaetoceros laciniosus",FALSE,,
"Ningaloo Coast","Chaetoceros lorenzianus",FALSE,,
"Ningaloo Coast","Chaetoceros peruvianus",FALSE,,
"Ningaloo Coast","Chaetoceros simplex",FALSE,,
"Ningaloo Coast","Chaetoceros socialis",FALSE,,
"Ningaloo Coast","Chaetodermis penicilligerus",TRUE,,11
"Ningaloo Coast","Chaetodiadema tuberculatum",FALSE,,
"Ningaloo Coast","Chaetodon adiergastos",TRUE,,1
"Ningaloo Coast","Chaetodon assarius",TRUE,,1
"Ningaloo Coast","Chaetodon aureofasciatus",TRUE,,1
"Ningaloo Coast","Chaetodon auriga",TRUE,,3
"Ningaloo Coast","Chaetodon citrinellus",TRUE,,3
"Ningaloo Coast","Chaetodon kleinii",TRUE,,3
"Ningaloo Coast","Chaetodon lineolatus",TRUE,,1
"Ningaloo Coast","Chaetodon lunula",TRUE,,3
"Ningaloo Coast","Chaetodon lunulatus",TRUE,,4
"Ningaloo Coast","Chaetodon meyeri",TRUE,,3
"Ningaloo Coast","Chaetodon ornatissimus",TRUE,,3
"Ningaloo Coast","Chaetodon plebeius",TRUE,,1
"Ningaloo Coast","Chaetodon punctatofasciatus",TRUE,,1
"Ningaloo Coast","Chaetodon speculum",TRUE,,2
"Ningaloo Coast","Chaetodon trifascialis",TRUE,,4
"Ningaloo Coast","Chaetodon unimaculatus",TRUE,,3
"Ningaloo Coast","Chaetodontoplus duboulayi",TRUE,,1
"Ningaloo Coast","Chaetodontoplus personifer",TRUE,,1
"Ningaloo Coast","Challengerosergia fulgens",FALSE,,
"Ningaloo Coast","Chama pulchella",FALSE,,
"Ningaloo Coast","Charadrius leschenaultii",FALSE,,
"Ningaloo Coast","Charadrius mongolus",FALSE,,
"Ningaloo Coast","Charadrius ruficapillus",FALSE,,
"Ningaloo Coast","Charadrius veredus",FALSE,,
"Ningaloo Coast","Charybdis (Charybdis) annulata",FALSE,,
"Ningaloo Coast","Charybdis (Charybdis) jaubertensis",FALSE,,
"Ningaloo Coast","Charybdis (Charybdis) lucifer",FALSE,,
"Ningaloo Coast","Charybdis (Charybdis) lucifera",FALSE,,
"Ningaloo Coast","Charybdis (Charybdis) miles",FALSE,,
"Ningaloo Coast","Charybdis (Charybdis) seychellensis",FALSE,,
"Ningaloo Coast","Chascanopsetta lugubris",TRUE,,1
"Ningaloo Coast","Cheilea equestris",FALSE,,
"Ningaloo Coast","Cheilinus chlorourus",TRUE,,4
"Ningaloo Coast","Cheilinus fasciatus",TRUE,,3
"Ningaloo Coast","Cheilinus trilobatus",TRUE,,4
"Ningaloo Coast","Cheilio inermis",TRUE,,4
"Ningaloo Coast","Cheilodactylus rubrolabiatus",TRUE,,
"Ningaloo Coast","Cheilodipterus macrodon",TRUE,,1
"Ningaloo Coast","Cheilodipterus quinquelineatus",TRUE,,2
"Ningaloo Coast","Chelidonura amoena",FALSE,,
"Ningaloo Coast","Chelmon marginalis",TRUE,,1
"Ningaloo Coast","Chelonia mydas",FALSE,"EN",
"Ningaloo Coast","Chelophyes appendiculata",FALSE,,
"Ningaloo Coast","Chicoreus brunneus",FALSE,,
"Ningaloo Coast","Chicoreus cornucervi",FALSE,,
"Ningaloo Coast","Chicoreus territus",FALSE,,
"Ningaloo Coast","Chicoreus trivialis",FALSE,,
"Ningaloo Coast","Chirocentrus dorab",TRUE,,12
"Ningaloo Coast","Chlamydella favus",FALSE,,
"Ningaloo Coast","Chlidonias hybrida",FALSE,,
"Ningaloo Coast","Chlorodiella crispipleopa",FALSE,,
"Ningaloo Coast","Chlorodiella cytherea",FALSE,,
"Ningaloo Coast","Chlorodiella davaoensis",FALSE,,
"Ningaloo Coast","Chlorodiella laevissima",FALSE,,
"Ningaloo Coast","Chlorodiella nigra",FALSE,,
"Ningaloo Coast","Chlorurus bleekeri",TRUE,,1
"Ningaloo Coast","Chlorurus microrhinos",TRUE,,1
"Ningaloo Coast","Chlorurus rhakoura",TRUE,,1
"Ningaloo Coast","Chlorurus sordidus",TRUE,,11
"Ningaloo Coast","Choerodon cauteroma",TRUE,,1
"Ningaloo Coast","Choerodon cephalotes",TRUE,,1
"Ningaloo Coast","Choerodon cyanodus",TRUE,,1
"Ningaloo Coast","Choerodon jordani",TRUE,,1
"Ningaloo Coast","Choerodon rubescens",TRUE,,1
"Ningaloo Coast","Choerodon schoenleinii",TRUE,,11
"Ningaloo Coast","Choerodon vitta",TRUE,,1
"Ningaloo Coast","Choerodon zamboangae",TRUE,,1
"Ningaloo Coast","Choeroichthys brachysoma",TRUE,,1
"Ningaloo Coast","Choeroichthys latispinosus",TRUE,,
"Ningaloo Coast","Chondrilla australiensis",FALSE,,
"Ningaloo Coast","Chorizopora brongniartii",FALSE,,
"Ningaloo Coast","Chromis cinerascens",TRUE,,2
"Ningaloo Coast","Chromis fumea",TRUE,,1
"Ningaloo Coast","Chromis margaritifer",TRUE,,1
"Ningaloo Coast","Chromis weberi",TRUE,,2
"Ningaloo Coast","Chromis westaustralis",TRUE,,
"Ningaloo Coast","Chromodoris colemani",FALSE,,
"Ningaloo Coast","Chromodoris elisabethina",FALSE,,
"Ningaloo Coast","Chromodoris lineolata",FALSE,,
"Ningaloo Coast","Chromodoris lochi",FALSE,,
"Ningaloo Coast","Chromodoris westraliensis",FALSE,,
"Ningaloo Coast","Chromonephthea complanata",FALSE,,
"Ningaloo Coast","Chromonephthea dampierensis",FALSE,,
"Ningaloo Coast","Chromonephthea muironensis",FALSE,,
"Ningaloo Coast","Chromonephthea rubra",FALSE,,
"Ningaloo Coast","Chrysiptera biocellata",TRUE,,2
"Ningaloo Coast","Chrysiptera cyanea",TRUE,,1
"Ningaloo Coast","Chrysopetalum remanei",FALSE,,
"Ningaloo Coast","Cinctiuga diaphana",FALSE,,
"Ningaloo Coast","Circe quoyi",FALSE,,
"Ningaloo Coast","Circe rivularis",FALSE,,
"Ningaloo Coast","Cirrhilabrus randalli",TRUE,,
"Ningaloo Coast","Cirrhilabrus temminckii",TRUE,,1
"Ningaloo Coast","Cirrhimuraena calamus",TRUE,,
"Ningaloo Coast","Cirrhitichthys aprinus",TRUE,,11
"Ningaloo Coast","Cirrhitichthys falco",TRUE,,2
"Ningaloo Coast","Cirrhitichthys oxycephalus",TRUE,,1
"Ningaloo Coast","Cirripectes filamentosus",TRUE,,1
"Ningaloo Coast","Cirripectes hutchinsi",TRUE,,
"Ningaloo Coast","Cistina columbiae",FALSE,,
"Ningaloo Coast","Cladolabes aciculus",FALSE,,
"Ningaloo Coast","Cladolabes schmeltzii",FALSE,,
"Ningaloo Coast","Cladopsammia gracilis",FALSE,,
"Ningaloo Coast","Clarkcomanthus littoralis",FALSE,,
"Ningaloo Coast","Clarkcomanthus luteofuscum",FALSE,,
"Ningaloo Coast","Clathria (Axosuberites) patula",FALSE,,
"Ningaloo Coast","Clathria (Thalysias) abietina",FALSE,,
"Ningaloo Coast","Clathria (Thalysias) cactiformis",FALSE,,
"Ningaloo Coast","Clathria (Thalysias) reinwardti",FALSE,,
"Ningaloo Coast","Clathria (Thalysias) spinifera",FALSE,,
"Ningaloo Coast","Clausocalanus farrani",FALSE,,
"Ningaloo Coast","Clausocalanus furcatus",FALSE,,
"Ningaloo Coast","Clausocalanus ingens",FALSE,,
"Ningaloo Coast","Clausocalanus jobei",FALSE,,
"Ningaloo Coast","Clausocalanus minor",FALSE,,
"Ningaloo Coast","Clausocalanus parapergens",FALSE,,
"Ningaloo Coast","Clausocalanus paululus",FALSE,,
"Ningaloo Coast","Clausocalanus pergens",FALSE,,
"Ningaloo Coast","Clavelina arafurensis",FALSE,,
"Ningaloo Coast","Clavelina moluccensis",FALSE,,
"Ningaloo Coast","Clavogalea trachinoti",FALSE,,
"Ningaloo Coast","Clibanarius virescens",FALSE,,
"Ningaloo Coast","Clio pyramidata",FALSE,,
"Ningaloo Coast","Clivipollia incarnata",FALSE,,
"Ningaloo Coast","Clypeaster reticulatus",FALSE,,
"Ningaloo Coast","Clypeaster telurus",FALSE,,
"Ningaloo Coast","Clypeaster virescens",FALSE,,
"Ningaloo Coast","Clypeomorus admirabilis",FALSE,,
"Ningaloo Coast","Clypeomorus batillariaeformis",FALSE,,
"Ningaloo Coast","Clytemnestra scutellata",FALSE,,
"Ningaloo Coast","Coccomyxa colurodontidis",FALSE,,
"Ningaloo Coast","Codakia punctata",FALSE,,
"Ningaloo Coast","Coelastrea aspera",FALSE,,
"Ningaloo Coast","Coelopleurus maculatus",FALSE,,
"Ningaloo Coast","Coelorinchus acutirostris",TRUE,,1
"Ningaloo Coast","Coelorinchus gaesorhynchus",TRUE,,
"Ningaloo Coast","Colochirus crassus",FALSE,,
"Ningaloo Coast","Colochirus quadrangularis",FALSE,,
"Ningaloo Coast","Colurodontis paxmani",TRUE,,
"Ningaloo Coast","Comanthus briareus",FALSE,,
"Ningaloo Coast","Comanthus gisleni",FALSE,,
"Ningaloo Coast","Comanthus parvicirrus",FALSE,,
"Ningaloo Coast","Comanthus wahlbergii",FALSE,,
"Ningaloo Coast","Comaster multifidus",FALSE,,
"Ningaloo Coast","Comaster nobilis",FALSE,,
"Ningaloo Coast","Comatula (Comatula) pectinata",FALSE,,
"Ningaloo Coast","Comatula (Comatula) purpurea",FALSE,,
"Ningaloo Coast","Comatula (Comatula) solaris",FALSE,,
"Ningaloo Coast","Comatula (Comatula) tenuicirra",FALSE,,
"Ningaloo Coast","Comatula (Validia) rotalaria",FALSE,,
"Ningaloo Coast","Cominella acutinodosa",FALSE,,
"Ningaloo Coast","Complicachlamys wardiana",FALSE,,
"Ningaloo Coast","Conasprella boholensis",FALSE,,
